results_id,total_number_of_criteria,total_solution_space,required_set,required_set_percentage,mcdm_technique,margine,margine_percentage,dataset_id,decision_id,preference_weight_1,preference_weight_2,preference_weight_3,accuracy,accuracy_bruteforce,all_top_k,CP1_removal,CP2_removal,CP3_removal,CP1_mean,CP1_std,CP1_min,CP1_25,CP1_50,CP1_75,CP1_max,CP2_mean,CP2_std,CP2_min,CP2_25,CP2_50,CP2_75,CP2_max,CP3_mean,CP3_std,CP3_min,CP3_25,CP3_50,CP3_75,CP3_max
12371,2,100,1,0.01,1,1,1,3,3,0.583333,0.416667,NULL,100,100,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [6]",66,32,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12372,2,100,1,0.01,1,1,1,3,3,0.583333,0.416667,NULL,100,100,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [6]",67,31,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12373,2,100,1,0.01,1,1,1,3,3,0.583333,0.416667,NULL,100,100,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [6]",68,30,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12374,2,100,1,0.01,1,1,1,3,3,0.583333,0.416667,NULL,100,100,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [6]",69,29,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12375,2,100,1,0.01,1,1,1,3,3,0.583333,0.416667,NULL,100,100,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [6]",70,28,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12376,2,100,1,0.01,1,1,1,3,3,0.583333,0.416667,NULL,100,100,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [6]",71,27,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12377,2,100,1,0.01,1,1,1,3,3,0.583333,0.416667,NULL,100,100,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [6]",72,26,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12378,2,100,1,0.01,1,1,1,3,3,0.583333,0.416667,NULL,100,100,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [6]",73,25,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12379,2,100,1,0.01,1,1,1,3,3,0.583333,0.416667,NULL,100,100,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [6]",74,24,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12380,2,100,1,0.01,1,1,1,3,3,0.583333,0.416667,NULL,100,100,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [6]",75,23,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12381,2,100,1,0.01,1,1,1,3,3,0.583333,0.416667,NULL,100,100,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [6]",76,22,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12382,2,100,1,0.01,1,1,1,3,3,0.583333,0.416667,NULL,100,100,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [6]",77,21,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12383,2,100,1,0.01,1,1,1,3,3,0.583333,0.416667,NULL,100,100,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [6]",78,20,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12384,2,100,1,0.01,1,1,1,3,3,0.583333,0.416667,NULL,100,100,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [6]",79,19,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12385,2,100,1,0.01,1,1,1,3,3,0.583333,0.416667,NULL,100,100,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [6]",80,18,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12386,2,100,1,0.01,1,1,1,3,3,0.583333,0.416667,NULL,100,100,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [6]",81,17,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12387,2,100,1,0.01,1,1,1,3,3,0.583333,0.416667,NULL,100,100,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [6]",82,16,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12388,2,100,1,0.01,1,1,1,3,3,0.583333,0.416667,NULL,100,100,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [6]",83,15,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12389,2,100,1,0.01,1,1,1,3,3,0.583333,0.416667,NULL,100,100,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [6]",84,14,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12390,2,100,1,0.01,1,1,1,3,3,0.583333,0.416667,NULL,100,100,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [6]",85,13,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12391,2,100,1,0.01,1,1,1,3,3,0.583333,0.416667,NULL,100,100,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [6]",86,12,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12392,2,100,1,0.01,1,1,1,3,3,0.583333,0.416667,NULL,100,100,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [6]",87,11,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12393,2,100,1,0.01,1,1,1,3,3,0.583333,0.416667,NULL,100,100,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [6]",88,10,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12394,2,100,1,0.01,1,1,1,3,3,0.583333,0.416667,NULL,100,100,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [6]",89,9,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12395,2,100,1,0.01,1,1,1,3,3,0.583333,0.416667,NULL,100,100,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [6]",90,8,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12396,2,100,1,0.01,1,1,1,3,3,0.583333,0.416667,NULL,100,100,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [6]",91,7,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12397,2,100,1,0.01,1,1,1,3,3,0.583333,0.416667,NULL,100,100,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [6]",92,6,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12398,2,100,1,0.01,1,1,1,3,3,0.583333,0.416667,NULL,100,100,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [6]",93,5,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12399,2,100,1,0.01,1,1,1,3,3,0.583333,0.416667,NULL,100,100,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [6]",94,4,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12400,2,100,1,0.01,1,1,1,3,3,0.583333,0.416667,NULL,100,100,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [6]",95,3,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12401,2,100,1,0.01,1,1,1,3,3,0.583333,0.416667,NULL,100,100,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [6]",96,2,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12402,2,100,1,0.01,1,1,1,3,3,0.583333,0.416667,NULL,100,0,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [29]",97,1,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12403,2,100,1,0.01,1,1,1,3,3,0.583333,0.416667,NULL,100,0,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [29]",98,0,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12404,2,100,1,0.01,1,1,1,3,4,0.125,0.875,NULL,100,0,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [43]",0,98,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12405,2,100,1,0.01,1,1,1,3,4,0.125,0.875,NULL,100,100,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [6]",1,97,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12406,2,100,1,0.01,1,1,1,3,4,0.125,0.875,NULL,100,100,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [6]",2,96,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12407,2,100,1,0.01,1,1,1,3,4,0.125,0.875,NULL,100,100,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [6]",3,95,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12408,2,100,1,0.01,1,1,1,3,4,0.125,0.875,NULL,100,100,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [6]",4,94,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12409,2,100,1,0.01,1,1,1,3,4,0.125,0.875,NULL,100,100,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [6]",5,93,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12410,2,100,1,0.01,1,1,1,3,4,0.125,0.875,NULL,100,100,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [6]",6,92,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12411,2,100,1,0.01,1,1,1,3,4,0.125,0.875,NULL,100,100,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [6]",7,91,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12412,2,100,1,0.01,1,1,1,3,4,0.125,0.875,NULL,100,100,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [6]",8,90,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12413,2,100,1,0.01,1,1,1,3,4,0.125,0.875,NULL,100,100,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [6]",9,89,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12414,2,100,1,0.01,1,1,1,3,4,0.125,0.875,NULL,100,100,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [6]",10,88,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12415,2,100,1,0.01,1,1,1,3,4,0.125,0.875,NULL,100,100,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [6]",11,87,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12416,2,100,1,0.01,1,1,1,3,4,0.125,0.875,NULL,100,100,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [6]",12,86,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12417,2,100,1,0.01,1,1,1,3,4,0.125,0.875,NULL,100,0,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [29]",13,85,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12418,2,100,1,0.01,1,1,1,3,4,0.125,0.875,NULL,100,0,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [29]",14,84,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12419,2,100,1,0.01,1,1,1,3,4,0.125,0.875,NULL,100,0,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [29]",15,83,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12420,2,100,1,0.01,1,1,1,3,4,0.125,0.875,NULL,100,0,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [29]",16,82,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12421,2,100,1,0.01,1,1,1,3,4,0.125,0.875,NULL,100,0,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [29]",17,81,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12422,2,100,1,0.01,1,1,1,3,4,0.125,0.875,NULL,100,0,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [29]",18,80,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12423,2,100,1,0.01,1,1,1,3,4,0.125,0.875,NULL,100,0,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [29]",19,79,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12424,2,100,1,0.01,1,1,1,3,4,0.125,0.875,NULL,100,0,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [29]",20,78,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12425,2,100,1,0.01,1,1,1,3,4,0.125,0.875,NULL,100,0,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [29]",21,77,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12426,2,100,1,0.01,1,1,1,3,4,0.125,0.875,NULL,100,0,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [29]",22,76,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12427,2,100,1,0.01,1,1,1,3,4,0.125,0.875,NULL,100,0,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [29]",23,75,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12428,2,100,1,0.01,1,1,1,3,4,0.125,0.875,NULL,100,0,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [29]",24,74,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12429,2,100,1,0.01,1,1,1,3,4,0.125,0.875,NULL,100,0,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [29]",25,73,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12430,2,100,1,0.01,1,1,1,3,4,0.125,0.875,NULL,100,0,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [29]",26,72,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12431,2,100,1,0.01,1,1,1,3,4,0.125,0.875,NULL,100,0,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [29]",27,71,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12432,2,100,1,0.01,1,1,1,3,4,0.125,0.875,NULL,100,0,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [29]",28,70,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12433,2,100,1,0.01,1,1,1,3,4,0.125,0.875,NULL,100,0,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [29]",29,69,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12434,2,100,1,0.01,1,1,1,3,4,0.125,0.875,NULL,100,0,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [29]",30,68,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12435,2,100,1,0.01,1,1,1,3,4,0.125,0.875,NULL,100,0,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [29]",31,67,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12436,2,100,1,0.01,1,1,1,3,4,0.125,0.875,NULL,100,0,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [29]",32,66,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12437,2,100,1,0.01,1,1,1,3,4,0.125,0.875,NULL,100,0,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [29]",33,65,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12438,2,100,1,0.01,1,1,1,3,4,0.125,0.875,NULL,100,0,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [29]",34,64,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12439,2,100,1,0.01,1,1,1,3,4,0.125,0.875,NULL,100,0,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [29]",35,63,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12440,2,100,1,0.01,1,1,1,3,4,0.125,0.875,NULL,100,0,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [29]",36,62,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12441,2,100,1,0.01,1,1,1,3,4,0.125,0.875,NULL,100,0,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [29]",37,61,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12442,2,100,1,0.01,1,1,1,3,4,0.125,0.875,NULL,100,0,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [29]",38,60,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12443,2,100,1,0.01,1,1,1,3,4,0.125,0.875,NULL,100,0,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [29]",39,59,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12444,2,100,1,0.01,1,1,1,3,4,0.125,0.875,NULL,100,0,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [29]",40,58,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12445,2,100,1,0.01,1,1,1,3,4,0.125,0.875,NULL,100,0,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [29]",41,57,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12446,2,100,1,0.01,1,1,1,3,4,0.125,0.875,NULL,100,0,"TRADITIONAL: [6] : HEURISTIC: [6] : BRUTEFORCE_HEURISTIC: [29]",42,56,NULL,0.5,0.3,0.01,0.25,0.48,0.75,0.99,0.49,0.27,0.02,0.25,0.49,0.72,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
